Date,BTC,ETH,,XXXX
Fri Nov 19 06:20:00 UTC 2021,56388,4078.1,,
Fri Nov 19 06:30:00 UTC 2021,56403,4073,,
Fri Nov 19 06:40:00 UTC 2021,56450,4074.2,,
Fri Nov 19 06:50:00 UTC 2021,56280.5,4063.45,,
Fri Nov 19 07:00:00 UTC 2021,56335,4065.4,,
Fri Nov 19 07:10:00 UTC 2021,56150,4052,,
Fri Nov 19 07:20:00 UTC 2021,56123,4049.1,,
Fri Nov 19 07:30:00 UTC 2021,56075,4049.35,,
Fri Nov 19 07:40:00 UTC 2021,55991,4048.5,,
Fri Nov 19 07:50:00 UTC 2021,55925.5,4051.85,,
Fri Nov 19 08:00:00 UTC 2021,56031,4065.45,,
Fri Nov 19 08:10:00 UTC 2021,56232.5,4086.05,,
Fri Nov 19 08:20:00 UTC 2021,56979,4134.15,,
Fri Nov 19 08:30:00 UTC 2021,57377.5,4160,,
Fri Nov 19 08:40:00 UTC 2021,57285.5,4164.2,,
Fri Nov 19 08:50:00 UTC 2021,57103.5,4149.7,,
Fri Nov 19 09:00:00 UTC 2021,57064,4146.1,,
Fri Nov 19 09:10:00 UTC 2021,57092,4153.7,,
Fri Nov 19 09:20:00 UTC 2021,57382,4173.35,,
Fri Nov 19 09:30:00 UTC 2021,57156.5,4156.3,,
Fri Nov 19 09:40:00 UTC 2021,57120,4161.95,,
Fri Nov 19 09:50:00 UTC 2021,57128,4163.95,,
Fri Nov 19 10:00:00 UTC 2021,57040.5,4159.85,,
Fri Nov 19 10:10:00 UTC 2021,56870,4144.65,,
Fri Nov 19 10:20:00 UTC 2021,56779.5,4136.15,,
Fri Nov 19 10:30:00 UTC 2021,56914.5,4146.6,,
Fri Nov 19 10:40:00 UTC 2021,56824,4138.1,,
Fri Nov 19 10:50:00 UTC 2021,56850,4142.45,,
Fri Nov 19 11:00:00 UTC 2021,56927,4148.8,,
Fri Nov 19 11:10:00 UTC 2021,56906,4141.9,,
Fri Nov 19 11:20:00 UTC 2021,56709,4126.95,,
Fri Nov 19 11:30:00 UTC 2021,56692.5,4128.2,,
Fri Nov 19 11:40:00 UTC 2021,56827.5,4126.35,,
Fri Nov 19 11:50:00 UTC 2021,56807,4134.3,,
Fri Nov 19 12:00:00 UTC 2021,57034.5,4147.6,,
Fri Nov 19 12:10:00 UTC 2021,57061.5,4145.2,,
Fri Nov 19 12:20:00 UTC 2021,57287.5,4167.7,,
Fri Nov 19 12:30:00 UTC 2021,57340,4173.65,,
Fri Nov 19 12:40:00 UTC 2021,57259.5,4163.95,,
Fri Nov 19 12:50:00 UTC 2021,57222,4156,,
Fri Nov 19 13:00:00 UTC 2021,56933.5,4146.65,,
Fri Nov 19 13:10:00 UTC 2021,56938,4148.2,,
Fri Nov 19 13:20:00 UTC 2021,57109.5,4161.9,,
Fri Nov 19 13:30:00 UTC 2021,57361,4184.05,,
Fri Nov 19 13:40:00 UTC 2021,57654,4199.8,,
Fri Nov 19 13:50:00 UTC 2021,57663,4196.85,,
Fri Nov 19 14:00:00 UTC 2021,57650.5,4210.5,,
Fri Nov 19 14:10:00 UTC 2021,57841.5,4212.8,,
Fri Nov 19 14:20:00 UTC 2021,57887.5,4213.45,,
Fri Nov 19 14:30:00 UTC 2021,57749.5,4203.95,,
Fri Nov 19 14:40:00 UTC 2021,57631,4200,,
Fri Nov 19 14:50:00 UTC 2021,57930.5,4232.65,,
Fri Nov 19 15:00:00 UTC 2021,58005.5,4237,,
Fri Nov 19 15:10:00 UTC 2021,57788.5,4218.4,,
Fri Nov 19 15:20:00 UTC 2021,57811,4224,,
Fri Nov 19 15:30:00 UTC 2021,57816,4216.05,,
Fri Nov 19 15:40:00 UTC 2021,57851.5,4220.8,,
Fri Nov 19 15:50:00 UTC 2021,57999.5,4228.6,,
Fri Nov 19 16:00:00 UTC 2021,57900.5,4220.15,,
Fri Nov 19 16:10:00 UTC 2021,58099.5,4236.5,,
Fri Nov 19 16:20:00 UTC 2021,57991.5,4230.1,,
Fri Nov 19 16:30:00 UTC 2021,57827.5,4216,,
Fri Nov 19 16:40:00 UTC 2021,57998.5,4233.45,,
Fri Nov 19 16:50:00 UTC 2021,57920,4228.3,,
Fri Nov 19 17:00:00 UTC 2021,58201,4255.45,,
Fri Nov 19 17:10:00 UTC 2021,58210.5,4265.9,,
Fri Nov 19 17:20:00 UTC 2021,58222.5,4270.85,,
Fri Nov 19 17:30:00 UTC 2021,58319.5,4277.95,,
Fri Nov 19 17:40:00 UTC 2021,58268,4273.85,,
Fri Nov 19 17:50:00 UTC 2021,58062,4260.75,,
Fri Nov 19 18:00:00 UTC 2021,58020,4259.05,,
Fri Nov 19 18:10:00 UTC 2021,57993,4259.05,,
Fri Nov 19 18:20:00 UTC 2021,58006.5,4262.3,,
Fri Nov 19 18:30:00 UTC 2021,57884.5,4257.05,,
Fri Nov 19 18:40:00 UTC 2021,57904,4254.2,,
Fri Nov 19 18:50:00 UTC 2021,57896,4262.25,,
Fri Nov 19 19:00:00 UTC 2021,57908.5,4267.85,,
Fri Nov 19 19:10:00 UTC 2021,57912.5,4271.15,,
Fri Nov 19 19:20:00 UTC 2021,57935,4274.95,,
Fri Nov 19 19:30:00 UTC 2021,57905,4270.1,,
Fri Nov 19 19:40:00 UTC 2021,57860,4269.55,,
Fri Nov 19 19:50:00 UTC 2021,57910,4279.8,,
Fri Nov 19 20:00:00 UTC 2021,58095.5,4294.65,,
Fri Nov 19 20:10:00 UTC 2021,58123,4300.4,,
Fri Nov 19 20:20:00 UTC 2021,57879.5,4294.6,,
Fri Nov 19 20:30:00 UTC 2021,57800,4282.25,,
Fri Nov 19 20:40:00 UTC 2021,57808.5,4270.5,,
Fri Nov 19 20:50:00 UTC 2021,58065.5,4286.3,,
Fri Nov 19 21:00:00 UTC 2021,57839.5,4271.15,,
Fri Nov 19 21:10:00 UTC 2021,57619,4252.6,,
Fri Nov 19 21:20:00 UTC 2021,57810.5,4269.75,,
Fri Nov 19 21:30:00 UTC 2021,57740,4257.35,,
Fri Nov 19 21:40:00 UTC 2021,57784,4258.75,,
Fri Nov 19 21:50:00 UTC 2021,57932,4278.5,,
Fri Nov 19 22:00:00 UTC 2021,57849.5,4277.95,,
Fri Nov 19 22:10:00 UTC 2021,57920,4293.2,,
Fri Nov 19 22:20:00 UTC 2021,57900,4296.8,,
Fri Nov 19 22:30:00 UTC 2021,57995,4310.1,,
Fri Nov 19 22:40:00 UTC 2021,57946.5,4300,,
Fri Nov 19 22:50:00 UTC 2021,57844,4286.2,,
Fri Nov 19 23:00:00 UTC 2021,57873.5,4283.3,,
Fri Nov 19 23:10:00 UTC 2021,57982,4292.75,,
Fri Nov 19 23:20:00 UTC 2021,57974.5,4288.65,,
Fri Nov 19 23:30:00 UTC 2021,58001,4294.5,,
Fri Nov 19 23:40:00 UTC 2021,57933.5,4283.15,,
Fri Nov 19 23:50:00 UTC 2021,58012.5,4283.95,,
Sat Nov 20 00:00:00 UTC 2021,58114.5,4297.45,,
Sat Nov 20 00:10:00 UTC 2021,58220.5,4307.8,,
Sat Nov 20 00:20:00 UTC 2021,58501,4323.2,,
Sat Nov 20 00:30:00 UTC 2021,58486.5,4321,,
Sat Nov 20 00:40:00 UTC 2021,58190.5,4287.45,,
Sat Nov 20 00:50:00 UTC 2021,58268,4296,,
Sat Nov 20 01:00:00 UTC 2021,58260,4299.15,,
Sat Nov 20 01:10:00 UTC 2021,58389,4309.85,,
Sat Nov 20 01:20:00 UTC 2021,58527.5,4318.35,,
Sat Nov 20 01:30:00 UTC 2021,58778,4328.35,,
Sat Nov 20 01:40:00 UTC 2021,58744,4323.85,,
Sat Nov 20 01:50:00 UTC 2021,58816,4327.25,,
Sat Nov 20 02:00:00 UTC 2021,58820,4328.4,,
Sat Nov 20 02:10:00 UTC 2021,58836.5,4328.65,,
Sat Nov 20 02:20:00 UTC 2021,58926.5,4332,,
Sat Nov 20 02:30:00 UTC 2021,58870,4323.9,,
Sat Nov 20 02:40:00 UTC 2021,58849.5,4317.35,,
Sat Nov 20 02:50:00 UTC 2021,58812,4311.7,,
Sat Nov 20 03:00:00 UTC 2021,58830.5,4310.3,,
Sat Nov 20 03:10:00 UTC 2021,58810.5,4311.05,,
Sat Nov 20 03:20:00 UTC 2021,58812.5,4315.4,,
Sat Nov 20 03:30:00 UTC 2021,58684.5,4304.05,,
Sat Nov 20 03:40:00 UTC 2021,58582,4286.2,,
Sat Nov 20 03:50:00 UTC 2021,58621,4285.9,,
Sat Nov 20 04:00:00 UTC 2021,58574.5,4282.55,,
Sat Nov 20 04:10:00 UTC 2021,58477,4271.4,,
Sat Nov 20 04:20:00 UTC 2021,58504.5,4273.85,,
Sat Nov 20 04:30:00 UTC 2021,58463,4267.05,,
Sat Nov 20 04:40:00 UTC 2021,58545.5,4283.35,,
Sat Nov 20 04:50:00 UTC 2021,58531.5,4283.95,,
Sat Nov 20 05:00:00 UTC 2021,58556,4293.35,,
Sat Nov 20 05:10:00 UTC 2021,58538,4288.8,,
Sat Nov 20 05:20:00 UTC 2021,58345,4270.65,,
Sat Nov 20 05:30:01 UTC 2021,58454,4285.25,,
Sat Nov 20 05:40:00 UTC 2021,58577,4289.6,,
Sat Nov 20 05:50:01 UTC 2021,58524.5,4278.7,,
Sat Nov 20 06:00:00 UTC 2021,58455,4278.6,,
Sat Nov 20 06:10:00 UTC 2021,58431,4277.35,,
Sat Nov 20 06:20:00 UTC 2021,58536.5,4292.15,,
Sat Nov 20 06:30:00 UTC 2021,58664.5,4309.9,,
Sat Nov 20 06:40:00 UTC 2021,58630.5,4303.1,,
Sat Nov 20 06:50:00 UTC 2021,58506.5,4286.8,,
Sat Nov 20 07:00:00 UTC 2021,58674.5,4295.3,,
Sat Nov 20 07:10:00 UTC 2021,58662,4295.2,,
Sat Nov 20 07:20:00 UTC 2021,58663,4298.5,,
Sat Nov 20 07:30:00 UTC 2021,58530,4283.05,,
Sat Nov 20 07:40:00 UTC 2021,58600,4285.2,,
Sat Nov 20 07:50:00 UTC 2021,58484.5,4281.95,,
Sat Nov 20 08:00:00 UTC 2021,58431.5,4284.15,,
Sat Nov 20 08:10:00 UTC 2021,58406.5,4274.8,,
Sat Nov 20 08:20:00 UTC 2021,58468.5,4279.65,,
Sat Nov 20 08:30:00 UTC 2021,58523.5,4287.9,,
Sat Nov 20 08:40:00 UTC 2021,58632,4306.3,,
Sat Nov 20 08:50:00 UTC 2021,58552.5,4299.65,,
Sat Nov 20 09:00:00 UTC 2021,58519,4293.8,,
Sat Nov 20 09:10:00 UTC 2021,58619.5,4305.25,,
Sat Nov 20 09:20:00 UTC 2021,58583,4301.7,,
Sat Nov 20 09:30:00 UTC 2021,58482,4293.55,,
Sat Nov 20 09:40:00 UTC 2021,58479.5,4288.65,,
Sat Nov 20 09:50:00 UTC 2021,58566.5,4296.75,,
Sat Nov 20 10:00:00 UTC 2021,58531,4294.45,,
Sat Nov 20 10:10:00 UTC 2021,58498.5,4290.4,,
Sat Nov 20 10:20:00 UTC 2021,58657,4304.9,,
Sat Nov 20 10:30:00 UTC 2021,58684,4308.95,,
Sat Nov 20 10:40:00 UTC 2021,58524.5,4301.05,,
Sat Nov 20 10:50:00 UTC 2021,58524,4301.2,,
Sat Nov 20 11:00:00 UTC 2021,58528,4298.5,,
Sat Nov 20 11:10:00 UTC 2021,58569.5,4308.25,,
Sat Nov 20 11:20:00 UTC 2021,58495,4302.95,,
Sat Nov 20 11:30:00 UTC 2021,58528,4303.25,,
Sat Nov 20 11:40:00 UTC 2021,58621.5,4314.25,,
Sat Nov 20 11:50:00 UTC 2021,58676.5,4325,,
Sat Nov 20 12:00:00 UTC 2021,58660.5,4321.4,,
Sat Nov 20 12:10:00 UTC 2021,58631,4315.3,,
Sat Nov 20 12:20:00 UTC 2021,58772.5,4335.95,,
Sat Nov 20 12:30:00 UTC 2021,58650.5,4327.9,,
Sat Nov 20 12:40:00 UTC 2021,58675,4324.35,,
Sat Nov 20 12:50:00 UTC 2021,58617.5,4315.75,,
Sat Nov 20 13:00:00 UTC 2021,58619.5,4317.05,,
Sat Nov 20 13:10:00 UTC 2021,58656.5,4320.05,,
Sat Nov 20 13:20:00 UTC 2021,58562,4305.7,,
Sat Nov 20 13:30:00 UTC 2021,58637.5,4309.05,,
Sat Nov 20 13:40:00 UTC 2021,58506,4294,,
Sat Nov 20 13:50:00 UTC 2021,58484.5,4291.4,,
Sat Nov 20 14:00:00 UTC 2021,58510.5,4297.55,,
Sat Nov 20 14:10:00 UTC 2021,58554.5,4304.1,,
Sat Nov 20 14:20:00 UTC 2021,58641.5,4319.35,,
Sat Nov 20 14:30:00 UTC 2021,58417,4301.2,,
Sat Nov 20 14:40:00 UTC 2021,58504,4304.8,,
Sat Nov 20 14:50:00 UTC 2021,58522.5,4304.7,,
Sat Nov 20 15:00:00 UTC 2021,58410,4289.6,,
Sat Nov 20 15:10:00 UTC 2021,58047.5,4247,,
Sat Nov 20 15:20:00 UTC 2021,57930,4245.45,,
Sat Nov 20 15:30:00 UTC 2021,57991.5,4255.1,,
Sat Nov 20 15:40:00 UTC 2021,57857.5,4241.95,,
Sat Nov 20 15:50:00 UTC 2021,57724.5,4229.75,,
Sat Nov 20 16:00:00 UTC 2021,57675.5,4217.35,,
Sat Nov 20 16:10:00 UTC 2021,57690.5,4225.05,,
Sat Nov 20 16:20:00 UTC 2021,57526,4214.4,,
Sat Nov 20 16:30:00 UTC 2021,57706,4232,,
Sat Nov 20 16:40:00 UTC 2021,57787.5,4238,,
Sat Nov 20 16:50:00 UTC 2021,57848,4239.75,,
Sat Nov 20 17:00:00 UTC 2021,57842.5,4245,,
Sat Nov 20 17:10:00 UTC 2021,57807.5,4243.35,,
Sat Nov 20 17:20:00 UTC 2021,57795,4243.9,,
Sat Nov 20 17:30:00 UTC 2021,57753.5,4233.9,,
Sat Nov 20 17:40:00 UTC 2021,57694.5,4231.45,,
Sat Nov 20 17:50:00 UTC 2021,57807,4238.65,,
Sat Nov 20 18:00:00 UTC 2021,57949.5,4253.7,,
Sat Nov 20 18:10:00 UTC 2021,57913.5,4263,,
Sat Nov 20 18:20:00 UTC 2021,58344,4301,,
Sat Nov 20 18:30:00 UTC 2021,59448,4387.7,,
Sat Nov 20 18:40:00 UTC 2021,59349.5,4377.1,,
Sat Nov 20 18:50:00 UTC 2021,59583.5,4377.25,,
Sat Nov 20 19:00:00 UTC 2021,59468,4373.7,,
Sat Nov 20 19:10:00 UTC 2021,59430.5,4375.7,,
Sat Nov 20 19:20:00 UTC 2021,59396.5,4383.25,,
Sat Nov 20 19:30:00 UTC 2021,59340.5,4377.25,,
Sat Nov 20 19:40:00 UTC 2021,59392.5,4383.1,,
Sat Nov 20 19:50:00 UTC 2021,59395.5,4386.15,,
Sat Nov 20 20:00:00 UTC 2021,59490.5,4401,,
Sat Nov 20 20:10:00 UTC 2021,59504.5,4405.05,,
Sat Nov 20 20:20:00 UTC 2021,59450,4397.55,,
Sat Nov 20 20:30:00 UTC 2021,59445,4403.65,,
Sat Nov 20 20:40:00 UTC 2021,59437.5,4402.45,,
Sat Nov 20 20:50:00 UTC 2021,59472.5,4409.5,,
Sat Nov 20 21:00:00 UTC 2021,59455.5,4411.5,,
Sat Nov 20 21:10:00 UTC 2021,59453,4412.85,,
Sat Nov 20 21:20:00 UTC 2021,59454.5,4414.3,,
Sat Nov 20 21:30:00 UTC 2021,59534,4418.4,,
Sat Nov 20 21:40:00 UTC 2021,59654.5,4425.15,,
Sat Nov 20 21:50:00 UTC 2021,59678.5,4426.9,,
Sat Nov 20 22:00:00 UTC 2021,59639.5,4431.45,,
Sat Nov 20 22:10:00 UTC 2021,59606,4432.6,,
Sat Nov 20 22:20:00 UTC 2021,59666,4431.9,,
Sat Nov 20 22:30:00 UTC 2021,59740,4417.65,,
Sat Nov 20 22:40:00 UTC 2021,59747.5,4420.7,,
Sat Nov 20 22:50:00 UTC 2021,59677,4416.5,,
Sat Nov 20 23:00:00 UTC 2021,59744,4414.8,,
Sat Nov 20 23:10:00 UTC 2021,59774,4421.65,,
Sat Nov 20 23:20:00 UTC 2021,59663.5,4407.55,,
Sat Nov 20 23:30:00 UTC 2021,59568,4399.7,,
Sat Nov 20 23:40:00 UTC 2021,59714.5,4411.4,,
Sat Nov 20 23:50:00 UTC 2021,59833.5,4417.7,,
Sun Nov 21 00:00:00 UTC 2021,59723,4413.5,,
Sun Nov 21 00:10:00 UTC 2021,59691,4414.1,,
Sun Nov 21 00:20:00 UTC 2021,59607,4403.15,,
Sun Nov 21 00:30:00 UTC 2021,59590,4398.85,,
Sun Nov 21 00:40:00 UTC 2021,59451.5,4397.35,,
Sun Nov 21 00:50:00 UTC 2021,59414,4398.1,,
Sun Nov 21 01:00:00 UTC 2021,59404,4393.5,,
Sun Nov 21 01:10:00 UTC 2021,59367,4392.6,,
Sun Nov 21 01:20:00 UTC 2021,59401,4391,,
Sun Nov 21 01:30:00 UTC 2021,59396,4391.5,,
Sun Nov 21 01:40:00 UTC 2021,59411.5,4390.15,,
Sun Nov 21 01:50:00 UTC 2021,59339.5,4376.8,,
Sun Nov 21 02:00:00 UTC 2021,59394.5,4377.35,,
Sun Nov 21 02:10:00 UTC 2021,59383.5,4379.85,,
Sun Nov 21 02:20:00 UTC 2021,59329.5,4372.2,,
Sun Nov 21 02:30:00 UTC 2021,59186.5,4366.3,,
Sun Nov 21 02:40:00 UTC 2021,58850,4339,,
Sun Nov 21 02:50:00 UTC 2021,58964,4357.6,,
Sun Nov 21 03:00:00 UTC 2021,59107.5,4371.25,,
Sun Nov 21 03:10:00 UTC 2021,59190,4380.8,,
Sun Nov 21 03:20:00 UTC 2021,59023,4379.45,,
Sun Nov 21 03:30:00 UTC 2021,59032,4375,,
Sun Nov 21 03:40:00 UTC 2021,59000.5,4372,,
Sun Nov 21 03:50:00 UTC 2021,58817.5,4356.25,,
Sun Nov 21 04:00:00 UTC 2021,58742.5,4345.5,,
Sun Nov 21 04:10:00 UTC 2021,58860.5,4359.5,,
Sun Nov 21 04:20:00 UTC 2021,58884.5,4363.05,,
Sun Nov 21 04:30:00 UTC 2021,58808.5,4359.3,,
Sun Nov 21 04:40:00 UTC 2021,58751.5,4349.25,,
Sun Nov 21 04:50:00 UTC 2021,58708.5,4339.15,,
Sun Nov 21 05:00:00 UTC 2021,58653.5,4333.85,,
Sun Nov 21 05:10:00 UTC 2021,58717,4345.75,,
Sun Nov 21 05:20:00 UTC 2021,58772.5,4350.5,,
Sun Nov 21 05:30:00 UTC 2021,58720,4346.5,,
Sun Nov 21 05:40:00 UTC 2021,58933,4361.95,,
Sun Nov 21 05:50:00 UTC 2021,58927,4360.9,,
Sun Nov 21 06:00:00 UTC 2021,59049,4367.65,,
Sun Nov 21 06:10:00 UTC 2021,59024.5,4368.95,,
Sun Nov 21 06:20:00 UTC 2021,59052.5,4372.3,,
Sun Nov 21 06:30:00 UTC 2021,58963.5,4359.3,,
Sun Nov 21 06:40:00 UTC 2021,59000.5,4364,,
Sun Nov 21 06:50:00 UTC 2021,59029.5,4367.45,,
Sun Nov 21 07:00:00 UTC 2021,59221,4386.15,,
Sun Nov 21 07:10:00 UTC 2021,59140,4378.05,,
Sun Nov 21 07:20:00 UTC 2021,59077,4364.65,,
Sun Nov 21 07:30:00 UTC 2021,59124.5,4366.3,,
Sun Nov 21 07:40:00 UTC 2021,59121,4364.8,,
Sun Nov 21 07:50:00 UTC 2021,59068,4360.35,,
Sun Nov 21 08:00:00 UTC 2021,59035.5,4353.3,,
Sun Nov 21 08:10:00 UTC 2021,58888,4346.8,,
Sun Nov 21 08:20:00 UTC 2021,58925.5,4342.05,,
Sun Nov 21 08:30:00 UTC 2021,58950,4353.8,,
Sun Nov 21 08:40:00 UTC 2021,59127,4371.75,,
Sun Nov 21 08:50:00 UTC 2021,58906,4349.9,,
Sun Nov 21 09:00:00 UTC 2021,58791,4342,,
Sun Nov 21 09:10:00 UTC 2021,58866,4346.75,,
Sun Nov 21 09:20:00 UTC 2021,58946,4353.5,,
Sun Nov 21 09:30:00 UTC 2021,58987,4359.75,,
Sun Nov 21 09:40:00 UTC 2021,58915,4352.4,,
Sun Nov 21 09:50:00 UTC 2021,58880,4350.6,,
Sun Nov 21 10:00:00 UTC 2021,58972,4353.55,,
Sun Nov 21 10:10:01 UTC 2021,58926.5,4356.3,,
Sun Nov 21 10:20:00 UTC 2021,58926.5,4357.45,,
Sun Nov 21 10:30:00 UTC 2021,58873,4349.15,,
Sun Nov 21 10:40:00 UTC 2021,58807,4330.1,,
Sun Nov 21 10:50:00 UTC 2021,58774,4317.95,,
Sun Nov 21 11:00:00 UTC 2021,58878.5,4324.05,,
Sun Nov 21 11:10:00 UTC 2021,59276,4348.55,,
Sun Nov 21 11:20:00 UTC 2021,58794,4317.8,,
Sun Nov 21 11:30:00 UTC 2021,58680,4310.2,,
Sun Nov 21 11:40:00 UTC 2021,58770.5,4324.25,,
Sun Nov 21 11:50:00 UTC 2021,58812.5,4329,,
Sun Nov 21 12:00:00 UTC 2021,58762,4323,,
Sun Nov 21 12:10:00 UTC 2021,58831.5,4320.65,,
Sun Nov 21 12:20:00 UTC 2021,59214.5,4346.05,,
Sun Nov 21 12:30:00 UTC 2021,59192.5,4341.8,,
Sun Nov 21 12:40:00 UTC 2021,59086.5,4334.35,,
Sun Nov 21 12:50:00 UTC 2021,59097,4338.25,,
Sun Nov 21 13:00:00 UTC 2021,59129,4333.95,,
Sun Nov 21 13:10:00 UTC 2021,59045,4331.5,,
Sun Nov 21 13:20:00 UTC 2021,59061,4335.75,,
Sun Nov 21 13:30:00 UTC 2021,59069.5,4337.5,,
Sun Nov 21 13:40:00 UTC 2021,58961,4328.9,,
Sun Nov 21 13:50:01 UTC 2021,59038,4332.65,,
Sun Nov 21 14:00:00 UTC 2021,58901,4322.65,,
Sun Nov 21 14:10:00 UTC 2021,58807,4310,,
Sun Nov 21 14:20:00 UTC 2021,58871,4310.7,,
Sun Nov 21 14:30:00 UTC 2021,58873,4315.25,,
Sun Nov 21 14:40:00 UTC 2021,58940.5,4325.35,,
Sun Nov 21 14:50:00 UTC 2021,59025.5,4331.1,,
Sun Nov 21 15:00:00 UTC 2021,58969.5,4336.05,,
Sun Nov 21 15:10:00 UTC 2021,59050.5,4351.45,,
Sun Nov 21 15:20:00 UTC 2021,59044,4347.4,,
Sun Nov 21 15:30:00 UTC 2021,59205.5,4363.75,,
Sun Nov 21 15:40:00 UTC 2021,59168.5,4369.9,,
Sun Nov 21 15:50:00 UTC 2021,59230.5,4375.65,,
Sun Nov 21 16:00:00 UTC 2021,59265.5,4372.1,,
Sun Nov 21 16:10:00 UTC 2021,59459,4376.8,,
Sun Nov 21 16:20:00 UTC 2021,59320,4356.9,,
Sun Nov 21 16:30:00 UTC 2021,59202,4342.25,,
Sun Nov 21 16:40:00 UTC 2021,59235,4349.35,,
Sun Nov 21 16:50:00 UTC 2021,59508.5,4380,,
Sun Nov 21 17:00:00 UTC 2021,59903,4414.95,,
Sun Nov 21 17:10:00 UTC 2021,59733,4387.75,,
Sun Nov 21 17:20:00 UTC 2021,59845.5,4396.5,,
Sun Nov 21 17:30:00 UTC 2021,59810.5,4388.3,,
Sun Nov 21 17:40:00 UTC 2021,59624,4381.1,,
Sun Nov 21 17:50:00 UTC 2021,59500.5,4373.25,,
Sun Nov 21 18:00:00 UTC 2021,59530,4375.8,,
Sun Nov 21 18:10:00 UTC 2021,59456.5,4362.2,,
Sun Nov 21 18:20:00 UTC 2021,59561.5,4366,,
Sun Nov 21 18:30:00 UTC 2021,59460,4361.5,,
Sun Nov 21 18:40:00 UTC 2021,59525.5,4367.45,,
Sun Nov 21 18:50:00 UTC 2021,59500,4362.95,,
Sun Nov 21 19:00:00 UTC 2021,59500.5,4362.65,,
Sun Nov 21 19:10:00 UTC 2021,59380.5,4343.1,,
Sun Nov 21 19:20:00 UTC 2021,59392,4345.7,,
Sun Nov 21 19:30:00 UTC 2021,59363.5,4350.8,,
Sun Nov 21 19:40:00 UTC 2021,59407.5,4352.35,,
Sun Nov 21 19:50:00 UTC 2021,59379.5,4355.3,,
Sun Nov 21 20:00:00 UTC 2021,59358.5,4346.9,,
Sun Nov 21 20:10:00 UTC 2021,59385.5,4354.95,,
Sun Nov 21 20:20:00 UTC 2021,59390.5,4359.25,,
Sun Nov 21 20:30:00 UTC 2021,59467.5,4361.8,,
Sun Nov 21 20:40:00 UTC 2021,59476.5,4370.4,,
Sun Nov 21 20:50:00 UTC 2021,59460,4372.15,,
Sun Nov 21 21:00:00 UTC 2021,59650.5,4386.65,,
Sun Nov 21 21:10:00 UTC 2021,59575.5,4378.8,,
Sun Nov 21 21:20:00 UTC 2021,59510,4378.6,,
Sun Nov 21 21:30:00 UTC 2021,59591.5,4385.7,,
Sun Nov 21 21:40:00 UTC 2021,59543,4375.35,,
Sun Nov 21 21:50:00 UTC 2021,59489.5,4374.05,,
Sun Nov 21 22:00:00 UTC 2021,59531,4366.1,,
Sun Nov 21 22:10:00 UTC 2021,59431,4355.4,,
Sun Nov 21 22:20:00 UTC 2021,59505.5,4362.3,,
Sun Nov 21 22:30:00 UTC 2021,59384.5,4342.55,,
Sun Nov 21 22:40:00 UTC 2021,59286.5,4325.25,,
Sun Nov 21 22:50:00 UTC 2021,59225,4325.05,,
Sun Nov 21 23:00:00 UTC 2021,59183.5,4316.9,,
Sun Nov 21 23:10:00 UTC 2021,59226,4322.15,,
Sun Nov 21 23:20:00 UTC 2021,59183.5,4328.9,,
Sun Nov 21 23:30:00 UTC 2021,59219.5,4336.6,,
Sun Nov 21 23:40:00 UTC 2021,59199.5,4334.35,,
Sun Nov 21 23:50:00 UTC 2021,59027,4318.2,,
Mon Nov 22 00:00:00 UTC 2021,58716.5,4264.2,,
Mon Nov 22 00:10:00 UTC 2021,58332.5,4239.35,,
Mon Nov 22 00:20:00 UTC 2021,58267.5,4229.7,,
Mon Nov 22 00:30:00 UTC 2021,58298,4233.85,,
Mon Nov 22 00:40:00 UTC 2021,58252,4220.5,,
Mon Nov 22 00:50:00 UTC 2021,58252,4232.15,,
Mon Nov 22 01:00:00 UTC 2021,58203,4233.05,,
Mon Nov 22 01:10:00 UTC 2021,58189.5,4228.55,,
Mon Nov 22 01:20:00 UTC 2021,57794.5,4175.05,,
Mon Nov 22 01:30:00 UTC 2021,58098.5,4206.35,,
Mon Nov 22 01:40:00 UTC 2021,58143.5,4214.55,,
Mon Nov 22 01:50:00 UTC 2021,58051.5,4212.55,,
Mon Nov 22 02:00:00 UTC 2021,58116,4217.1,,
Mon Nov 22 02:10:00 UTC 2021,58116,4213.3,,
Mon Nov 22 02:20:00 UTC 2021,57951,4195.75,,
Mon Nov 22 02:30:00 UTC 2021,57495,4173.45,,
Mon Nov 22 02:40:00 UTC 2021,57701.5,4192.4,,
Mon Nov 22 02:50:00 UTC 2021,57660,4191,,
Mon Nov 22 03:00:00 UTC 2021,57740,4191.65,,
Mon Nov 22 03:10:00 UTC 2021,57783,4191.2,,
Mon Nov 22 03:20:00 UTC 2021,57810.5,4197.95,,
Mon Nov 22 03:30:00 UTC 2021,57665,4177,,
Mon Nov 22 03:40:00 UTC 2021,57801,4211.75,,
Mon Nov 22 03:50:00 UTC 2021,57565.5,4200,,
Mon Nov 22 04:00:00 UTC 2021,57445,4166.45,,
Mon Nov 22 04:10:00 UTC 2021,57495.5,4178.45,,
Mon Nov 22 04:20:00 UTC 2021,57374.5,4169.3,,
Mon Nov 22 04:30:00 UTC 2021,57456,4178.6,,
Mon Nov 22 04:40:00 UTC 2021,57430.5,4178.55,,
Mon Nov 22 04:50:00 UTC 2021,57328.5,4175.15,,
Mon Nov 22 05:00:00 UTC 2021,57123,4156.95,,
